pid,fid12,cfps2012_age,cfps2012_gender,qe104,qq301,qz202,sw1r,kr1ckp4
178956431,178956,23,男,在婚（有配偶）,是,5,,不适用
130753102,130753,50,男,在婚（有配偶）,否,6,,不适用
130880106,363694,24,女,在婚（有配偶）,否,6,,不适用
130889102,130889,82,男,在婚（有配偶）,否,5,,不适用
130908102,130908,43,男,在婚（有配偶）,是,6,,不适用
130522103,130522,22,女,未婚,,,不适用,
130745102,130745,44,男,在婚（有配偶）,否,5,,不适用
130905103,130905,69,女,丧偶,否,5,,不适用
130908104,130908,17,女,未婚,否,7,,不适用
130755103,130755,22,男,未婚,是,6,,不适用
130906101,180336,26,女,在婚（有配偶）,否,6,,不适用
130861102,130861,59,女,在婚（有配偶）,否,5,,不适用
130858101,130858,60,男,在婚（有配偶）,否,5,,不适用
130899105,130899,62,女,丧偶,否,5,,不适用
130907103,130907,66,女,在婚（有配偶）,否,5,,不适用
130880104,130880,25,女,在婚（有配偶）,否,6,,不适用
130886105,130886,24,女,在婚（有配偶）,否,6,,不适用
130756103,130756,21,男,未婚,否,6,,不适用
130896105,130896,70,女,丧偶,否,3,,不适用
130850102,130850,62,女,在婚（有配偶）,否,5,,不适用
130754103,130754,20,女,未婚,否,6,,不适用
130894102,130894,64,男,在婚（有配偶）,否,5,,不适用
130889106,130889,21,男,未婚,否,5,,不适用
130884103,130884,59,女,在婚（有配偶）,否,5,,不适用
130750103,130750,26,男,在婚（有配偶）,否,6,,不适用
130755102,130755,45,男,在婚（有配偶）,是,5,,不适用
130877104,130877,34,男,在婚（有配偶）,否,5,,不适用
130901102,130901,47,男,在婚（有配偶）,否,5,,不适用
130902101,130902,47,女,在婚（有配偶）,是,6,,不适用
130903102,130903,57,女,在婚（有配偶）,否,5,,不适用
130865102,130865,38,女,在婚（有配偶）,否,5,,不适用
130904103,130904,39,男,在婚（有配偶）,否,6,,不适用
130886108,130886,75,女,丧偶,否,4,,不适用
130893103,130893,53,女,丧偶,否,5,,不适用
130898101,130898,30,女,在婚（有配偶）,否,6,,不适用
130849101,130849,54,男,在婚（有配偶）,否,5,,不适用
130896107,130896,22,男,未婚,否,5,,不适用
130726102,130726,31,女,在婚（有配偶）,是,4,,不适用
130905104,130905,41,男,在婚（有配偶）,是,5,,不适用
130727103,985074,29,女,在婚（有配偶）,否,5,,不适用
130853102,130853,55,男,在婚（有配偶）,否,5,,不适用
130907102,130907,79,男,在婚（有配偶）,否,4,,不适用
130900103,130900,27,女,在婚（有配偶）,否,6,,不适用
130882102,130882,41,女,在婚（有配偶）,否,6,,不适用
130858102,130858,55,女,在婚（有配偶）,否,5,,不适用
130897103,130897,18,男,未婚,否,5,,不适用
130902102,130902,47,男,在婚（有配偶）,是,6,,不适用
130735101,130735,36,男,在婚（有配偶）,否,6,,不适用
130510105,130510,29,女,在婚（有配偶）,否,5,,不适用
130894104,197585,34,女,在婚（有配偶）,否,6,,不适用
130861101,130861,64,男,在婚（有配偶）,否,5,,不适用
130901103,130901,25,男,在婚（有配偶）,否,5,,不适用
130882103,130882,20,女,未婚,否,5,,不适用
130906105,130906,22,女,在婚（有配偶）,否,5,,不适用
130891101,130891,44,男,在婚（有配偶）,是,5,,不适用
130899102,130899,34,男,在婚（有配偶）,否,6,,不适用
130903101,130903,58,男,在婚（有配偶）,否,4,,不适用
130749101,130749,52,男,离婚,是,6,,不适用
130893431,130893,24,女,未婚,否,6,,不适用
130892104,130892,25,女,在婚（有配偶）,否,5,,不适用
130858431,130858,32,男,在婚（有配偶）,是,5,,不适用
130890102,130890,75,男,在婚（有配偶）,是,5,,不适用
130733102,130733,38,男,在婚（有配偶）,否,6,,不适用
130900102,130900,49,男,在婚（有配偶）,否,6,,不适用
130881101,130881,64,女,在婚（有配偶）,否,4,,不适用
130892102,130892,49,男,在婚（有配偶）,是,5,,不适用
130902103,130902,26,男,在婚（有配偶）,是,5,,不适用
130882101,130882,43,男,在婚（有配偶）,否,5,,不适用
130879103,130879,26,男,未婚,是,6,,不适用
130865101,130865,40,男,未婚,否,5,,不适用
130890106,130890,22,女,未婚,否,6,,不适用
130898106,130898,54,女,在婚（有配偶）,否,4,,不适用
130885104,130885,40,女,在婚（有配偶）,否,6,,不适用
130750101,130750,46,女,在婚（有配偶）,否,5,,不适用
130750102,130750,50,男,在婚（有配偶）,否,5,,不适用
130885105,130885,18,男,未婚,否,6,,不适用
130745431,130745,22,女,在婚（有配偶）,否,5,,不适用
130758102,130758,41,女,在婚（有配偶）,否,6,,不适用
130900101,130900,49,女,在婚（有配偶）,否,6,,不适用
130725102,130725,30,男,在婚（有配偶）,否,5,,不适用
130897431,130897,39,男,在婚（有配偶）,是,4,,不适用
130907104,130907,42,女,在婚（有配偶）,否,6,,不适用
130755104,130755,21,男,未婚,否,6,,不适用
130889101,130889,46,女,在婚（有配偶）,否,5,,不适用
130727101,130727,55,女,在婚（有配偶）,否,5,,不适用
130905431,130905,21,男,未婚,否,6,,不适用
130864101,130864,60,男,丧偶,否,5,,不适用
130907101,130907,40,男,在婚（有配偶）,否,6,,不适用
180336431,180336,28,男,在婚（有配偶）,是,6,,不适用
130896101,130896,45,男,在婚（有配偶）,是,5,,不适用
130883101,130883,39,男,在婚（有配偶）,是,5,,不适用
130725103,130725,25,女,未婚,否,6,,不适用
130862101,130862,61,女,在婚（有配偶）,否,5,,不适用
130902104,670243,25,女,在婚（有配偶）,否,5,,不适用
130881104,130881,34,女,在婚（有配偶）,是,6,,不适用
130895103,130895,29,男,在婚（有配偶）,否,5,,不适用
130878101,130878,34,女,在婚（有配偶）,否,5,,不适用
130893104,130893,26,男,在婚（有配偶）,否,6,,不适用
130897432,130897,42,女,在婚（有配偶）,否,5,,不适用
130740102,130740,43,女,在婚（有配偶）,否,5,,不适用
130878104,130878,73,女,丧偶,否,4,,不适用
130850431,130850,23,男,未婚,是,5,,不适用
130893105,130893,26,女,在婚（有配偶）,否,5,,不适用
130880107,130880,22,男,在婚（有配偶）,否,5,,不适用
130862102,130862,66,男,在婚（有配偶）,否,4,,不适用
130881103,130881,34,男,在婚（有配偶）,是,6,,不适用
130849102,130849,52,女,在婚（有配偶）,否,6,,不适用
130866102,130866,88,女,丧偶,否,4,,不适用
130522104,130522,19,男,未婚,,,高中/中专/技校/职高,
130883102,130883,39,女,在婚（有配偶）,否,5,,不适用
130906103,130906,44,女,在婚（有配偶）,否,6,,不适用
130746103,130746,62,女,在婚（有配偶）,否,5,,不适用
130889105,544225,25,女,在婚（有配偶）,否,6,,不适用
130733101,130733,40,女,在婚（有配偶）,否,6,,不适用
130887104,178956,24,女,在婚（有配偶）,否,5,,不适用
130908101,130908,41,女,在婚（有配偶）,否,5,,不适用
130908103,130908,22,女,未婚,否,7,,不适用
130890104,130890,43,女,在婚（有配偶）,否,6,,不适用
130884102,130884,58,男,在婚（有配偶）,否,5,,不适用
130753103,130753,26,男,未婚,是,6,,不适用
130905105,795450,44,女,在婚（有配偶）,否,6,,不适用
130877101,130877,33,女,在婚（有配偶）,否,6,,不适用
670243431,670243,25,男,在婚（有配偶）,是,6,,不适用
130902106,130902,26,女,在婚（有配偶）,否,5,,不适用
130745103,130745,46,女,在婚（有配偶）,否,6,,不适用
130886102,130886,51,男,在婚（有配偶）,是,4,,不适用
130879102,130879,44,男,在婚（有配偶）,否,5,,不适用
130849103,130849,20,女,未婚,否,6,,不适用
130895101,130895,27,女,在婚（有配偶）,否,6,,不适用
130760102,130760,75,男,在婚（有配偶）,否,5,,不适用
130750104,130750,26,女,在婚（有配偶）,否,5,,不适用
130896102,130896,45,女,在婚（有配偶）,否,5,,不适用
130510101,130510,55,女,在婚（有配偶）,否,5,,不适用
130760101,130760,42,女,在婚（有配偶）,否,5,,不适用
130886103,130886,54,女,在婚（有配偶）,否,5,,不适用
130887105,130887,25,女,在婚（有配偶）,否,5,,不适用
130756102,130756,41,男,在婚（有配偶）,是,5,,不适用
130693102,130693,29,男,在婚（有配偶）,否,5,,不适用
130709102,130709,50,男,在婚（有配偶）,否,6,,不适用
130871102,130871,23,男,未婚,否,5,,不适用
130874102,130874,55,女,在婚（有配偶）,否,4,,不适用
130940102,130940,48,男,在婚（有配偶）,否,5,,不适用
130723101,130723,64,男,在婚（有配偶）,是,5,,不适用
130933101,130933,58,男,在婚（有配偶）,否,6,,不适用
130707101,130707,40,女,在婚（有配偶）,否,5,,不适用
130938101,130938,36,男,离婚,否,6,,不适用
130937431,130937,65,男,在婚（有配偶）,否,4,,不适用
130935103,130935,46,男,在婚（有配偶）,是,5,,不适用
130928103,130928,32,男,在婚（有配偶）,是,6,,不适用
130924101,130924,68,男,在婚（有配偶）,否,6,,不适用
130512102,130512,59,男,在婚（有配偶）,否,5,,不适用
130717432,130717,58,女,在婚（有配偶）,否,5,,不适用
509534431,509534,22,女,在婚（有配偶）,否,6,,不适用
130704103,130704,49,女,在婚（有配偶）,否,6,,不适用
130705102,130705,47,男,在婚（有配偶）,是,5,,不适用
130698103,130698,23,男,未婚,,,初中,
130719102,130719,38,女,在婚（有配偶）,否,5,,不适用
130911101,130911,54,女,丧偶,否,6,,不适用
130871101,130871,49,女,丧偶,否,5,,不适用
130708105,845440,55,女,在婚（有配偶）,否,5,,不适用
130911103,130911,30,男,在婚（有配偶）,是,6,,不适用
130694102,130694,46,女,在婚（有配偶）,否,5,,不适用
130911107,611120,24,女,在婚（有配偶）,否,6,,不适用
130715101,836828,25,女,在婚（有配偶）,否,5,,不适用
130523102,130523,41,男,在婚（有配偶）,否,5,,不适用
130699102,130699,40,女,在婚（有配偶）,否,5,,不适用
130712101,130712,57,女,在婚（有配偶）,否,5,,不适用
130704432,130704,21,女,在婚（有配偶）,否,5,,不适用
130923103,130923,27,男,在婚（有配偶）,否,5,,不适用
130875102,130875,55,女,在婚（有配偶）,否,5,,不适用
130721104,404700,40,男,在婚（有配偶）,否,4,,不适用
130914103,130914,26,男,在婚（有配偶）,否,5,,不适用
130698101,130698,46,女,在婚（有配偶）,否,5,,不适用
130715103,130715,47,女,在婚（有配偶）,否,5,,不适用
130872104,130872,24,女,在婚（有配偶）,否,5,,不适用
130872101,130872,58,女,丧偶,否,5,,不适用
130716102,130716,44,女,在婚（有配偶）,否,5,,不适用
130707431,130707,20,女,未婚,否,5,,不适用
130916102,130916,42,女,在婚（有配偶）,否,5,,不适用
130717101,130717,30,女,在婚（有配偶）,否,5,,不适用
130714102,130714,47,男,丧偶,是,5,,不适用
130720101,130720,42,男,丧偶,是,5,,不适用
130926101,130926,26,男,在婚（有配偶）,否,6,,不适用
130714103,716424,24,女,在婚（有配偶）,否,5,,不适用
130856103,130856,19,男,未婚,,,初中,
130918106,130918,55,女,在婚（有配偶）,否,5,,不适用
130707432,130707,78,女,丧偶,否,5,,不适用
130700101,130700,48,男,在婚（有配偶）,否,5,,不适用
130874101,130874,55,男,在婚（有配偶）,否,5,,不适用
130704102,130704,22,男,在婚（有配偶）,是,5,,不适用
130933431,130933,22,女,在婚（有配偶）,否,6,,不适用
130705432,130705,22,女,未婚,否,5,,不适用
130935105,130935,22,男,在婚（有配偶）,否,6,,不适用
130912101,130912,57,男,在婚（有配偶）,是,5,,不适用
130694101,130694,42,男,在婚（有配偶）,否,5,,不适用
130705433,130705,32,男,在婚（有配偶）,是,5,,不适用
130705101,130705,49,女,在婚（有配偶）,否,6,,不适用
130872103,407475,26,女,在婚（有配偶）,否,5,,不适用
130925104,130925,16,女,未婚,否,6,,初中
130715431,130715,21,女,在婚（有配偶）,否,5,,不适用
130939102,130939,22,女,未婚,否,6,,不适用
130919102,130919,63,女,在婚（有配偶）,否,5,,不适用
130523101,130523,39,女,在婚（有配偶）,否,5,,不适用
130708101,130708,33,女,在婚（有配偶）,否,5,,不适用
130873101,130873,55,男,在婚（有配偶）,否,5,,不适用
130718101,130718,50,女,在婚（有配偶）,否,5,,不适用
130723102,130723,67,女,在婚（有配偶）,否,5,,不适用
130711102,130711,49,男,在婚（有配偶）,否,4,,不适用
130856105,130856,66,女,丧偶,否,5,,不适用
130716101,130716,41,男,在婚（有配偶）,否,5,,不适用
130697103,130697,57,女,在婚（有配偶）,否,5,,不适用
130919101,130919,61,男,在婚（有配偶）,否,6,,不适用
130935104,130935,39,女,在婚（有配偶）,否,6,,不适用
130711101,130711,49,女,在婚（有配偶）,否,5,,不适用
130914101,130914,54,女,在婚（有配偶）,否,5,,不适用
130916101,130916,41,男,在婚（有配偶）,否,5,,不适用
130693101,130693,30,女,在婚（有配偶）,否,5,,不适用
130712102,130712,64,男,在婚（有配偶）,否,5,,不适用
130710104,130710,36,女,在婚（有配偶）,否,5,,不适用
407475431,407475,24,男,在婚（有配偶）,否,5,,不适用
130928101,130928,61,男,在婚（有配偶）,是,5,,不适用
130918101,130918,33,女,在婚（有配偶）,否,6,,不适用
130940431,130940,24,男,在婚（有配偶）,是,6,,不适用
130932102,130932,77,男,在婚（有配偶）,是,4,,不适用
611120431,611120,23,男,在婚（有配偶）,是,6,,不适用
130724102,130724,39,男,在婚（有配偶）,否,5,,不适用
130928104,130928,30,女,在婚（有配偶）,否,6,,不适用
130910102,130910,68,女,丧偶,否,3,,不适用
130718102,130718,50,男,在婚（有配偶）,否,5,,不适用
130713102,130713,71,男,在婚（有配偶）,是,5,,不适用
130703103,130703,56,女,在婚（有配偶）,否,5,,不适用
130920102,130920,40,女,在婚（有配偶）,否,5,,不适用
130913103,130913,18,男,未婚,否,5,,不适用
130939431,130939,22,男,在婚（有配偶）,是,5,,不适用
130936102,130936,59,男,在婚（有配偶）,否,6,,不适用
130695102,130695,58,男,在婚（有配偶）,否,5,,不适用
130704101,130704,45,男,在婚（有配偶）,否,5,,不适用
130928102,130928,53,女,在婚（有配偶）,是,6,,不适用
130854101,130854,44,男,在婚（有配偶）,否,5,,不适用
130932101,130932,77,女,在婚（有配偶）,是,4,,不适用
130721106,404700,16,女,未婚,否,5,,不适用
130872102,130872,32,男,在婚（有配偶）,否,5,,不适用
130856101,130856,41,男,在婚（有配偶）,否,5,,不适用
130855102,130855,43,女,在婚（有配偶）,否,5,,不适用
130701101,130701,60,男,在婚（有配偶）,是,5,,不适用
130918105,130918,54,男,在婚（有配偶）,否,6,,不适用
130694103,130694,22,女,在婚（有配偶）,否,5,,不适用
130868101,130868,64,男,未婚,否,4,,不适用
130722101,130722,50,女,在婚（有配偶）,否,6,,不适用
130700103,130700,27,女,在婚（有配偶）,否,5,,不适用
130914105,130914,18,女,未婚,否,5,,不适用
130940103,509534,23,男,在婚（有配偶）,否,6,,不适用
130516103,715812,24,男,在婚（有配偶）,是,5,,不适用
130703101,130703,54,男,在婚（有配偶）,否,5,,不适用
130935101,130935,65,男,丧偶,否,4,,不适用
130917102,693985,52,女,在婚（有配偶）,否,5,,不适用
130719101,130719,37,男,在婚（有配偶）,是,5,,不适用
962377432,962377,25,男,在婚（有配偶）,是,5,,不适用
130724103,130724,18,女,未婚,否,5,,不适用
130708104,845440,57,男,在婚（有配偶）,是,5,,不适用
